state,year,epi_week,rainfall_mm,temperature_c,humidity_pct
Cross River,2025,18,16.490000000000002,27.372857142857146,83.05428571428571
Cross River,2025,19,3.64,28.35571428571429,77.1842857142857
Cross River,2025,20,14.17,27.958571428571428,79.01714285714286
Cross River,2025,21,31.18,27.681428571428572,80.97571428571429
Cross River,2025,22,60.120000000000005,27.50714285714286,82.58714285714287
Cross River,2025,23,73.92,26.568571428571428,85.84142857142857
Cross River,2025,24,11.82,26.295714285714286,88.57571428571428
Cross River,2025,25,24.02,26.75142857142857,83.84571428571428
Cross River,2025,26,47.43,26.235714285714288,86.94857142857143
Cross River,2025,27,100.37,25.104285714285712,88.87857142857142
Cross River,2025,28,42.2,25.034285714285716,88.23428571428572
Cross River,2025,29,81.61,25.59142857142857,86.28999999999999
Cross River,2025,30,28.45,24.804285714285715,89.60571428571428
Cross River,2025,31,33.3,25.14428571428571,88.3442857142857
Cross River,2025,32,35.81,24.662857142857142,89.00857142857141
Cross River,2025,33,9.09,25.072857142857142,85.47
Cross River,2025,34,23.64,25.407142857142855,85.73428571428572
Cross River,2025,35,4.47,25.664285714285715,83.98
Cross River,2025,36,9.02,25.595714285714283,85.85000000000001
Cross River,2025,37,35.239999999999995,25.731428571428573,84.92857142857143
Cross River,2025,38,21.45,25.78142857142857,86.36285714285714
Cross River,2025,39,24.66,25.755714285714284,86.29714285714284
Cross River,2025,40,72.91,25.28857142857143,87.42285714285715
Cross River,2025,41,34.28,25.47,86.86857142857143
Cross River,2025,42,10.14,25.315714285714286,87.27
Cross River,2025,43,11.29,26.204285714285714,85.73857142857142
Cross River,2025,44,18.55,26.337142857142855,85.32428571428571
Cross River,2025,45,89.16000000000001,25.990000000000002,85.57285714285715
Cross River,2025,46,2.61,26.731428571428573,81.79285714285713
Cross River,2025,47,1.32,27.162857142857142,76.58142857142857
Cross River,2025,48,1.72,27.861428571428572,75.67857142857143
Cross River,2025,49,7.09,27.534285714285716,78.68571428571428
Cross River,2025,50,2.5700000000000003,27.284285714285716,74.58571428571429
Cross River,2025,51,0.37,27.889999999999997,70.39714285714287
Cross River,2025,52,0.24,28.761428571428574,69.41
Cross River,2026,1,0.3,28.99,69.47333333333334
Delta,2020,53,1.1600000000000001,26.986666666666668,89.50999999999999
Delta,2021,1,74.12,26.59,91.47
Delta,2021,2,4.220000000000001,26.900000000000002,86.51714285714286
Delta,2021,3,0.16999999999999998,25.782857142857143,78.12
Delta,2021,4,10.51,26.60571428571429,88.7757142857143
Delta,2021,5,2.23,27.12,87.21571428571428
Delta,2021,6,25.32,27.615714285714287,87.94714285714285
Delta,2021,7,1.82,25.12,74.2057142857143
Delta,2021,8,8.57,26.62857142857143,88.66857142857143
Delta,2021,9,4.3100000000000005,27.611428571428572,88.02857142857144
Delta,2021,10,69.04,26.64428571428571,91.15857142857143
Delta,2021,11,17.88,26.122857142857146,88.59285714285714
Delta,2021,12,37.72,26.502857142857145,89.10857142857142
Delta,2021,13,1.62,27.261428571428574,88.24857142857142
Delta,2021,14,85.83,26.900000000000002,91.67428571428572
Delta,2021,15,220.03,26.448571428571427,90.75999999999999
Delta,2021,16,66.94,26.479999999999997,92.86999999999999
Delta,2021,17,29.21,26.830000000000002,91.83428571428571
Delta,2021,18,49.14,25.88,91.51428571428572
Delta,2021,19,21.96,26.34714285714286,92.08857142857143
Delta,2021,20,48.910000000000004,26.368571428571432,92.36999999999999
Delta,2021,21,59.78,26.722857142857144,93.5
Delta,2021,22,113.06,26.18,92.38
Delta,2021,23,34.36,26.09857142857143,90.59
Delta,2021,24,147.95,25.678571428571427,93.11285714285714
Delta,2021,25,46.64,25.208571428571428,92.73571428571428
Delta,2021,26,69.38,25.055714285714284,92.11857142857143
Delta,2021,27,65.07,24.925714285714285,92.15714285714286
Delta,2021,28,86.33,25.035714285714285,91.87428571428572
Delta,2021,29,10.43,24.937142857142856,89.35571428571428
Delta,2021,30,16.92,24.771428571428572,88.00857142857141
Delta,2021,31,67.45,24.922857142857143,92.40428571428572
Delta,2021,32,145.26,24.905714285714286,91.47571428571428
Delta,2021,33,139.21,24.608571428571427,93.26285714285714
Delta,2021,34,69.5,25.099999999999998,93.28142857142858
Delta,2021,35,208.48,24.955714285714286,93.34
Delta,2021,36,53.57,25.381428571428568,93.14999999999999
Delta,2021,37,39.78,25.32857142857143,91.05285714285715
Delta,2021,38,71.62,25.08142857142857,91.64857142857143
Delta,2021,39,40.57,25.428571428571427,92.2057142857143
Delta,2021,40,57.089999999999996,26.065714285714286,91.48
Delta,2021,41,33.61,26.017142857142858,91.23285714285714
Delta,2021,42,22.86,25.907142857142855,90.24285714285715
Delta,2021,43,70.69,26.185714285714287,90.58714285714287
Delta,2021,44,71.37,25.84714285714286,92.50714285714285
Delta,2021,45,131.27,25.942857142857143,93.14857142857143
Delta,2021,46,58.21,26.244285714285716,90.96000000000001
Delta,2021,47,69.17999999999999,26.398571428571426,90.97285714285714
Delta,2021,48,13.649999999999999,26.389999999999997,89.46428571428571
Delta,2021,49,2.5999999999999996,26.812857142857144,84.34285714285714
Delta,2021,50,17.49,25.235714285714288,83.66142857142857
Delta,2021,51,31.48,24.47,83.14
Delta,2021,52,41.21,25.717142857142857,85.06285714285715
Delta,2022,1,66.32,24.587142857142858,84.32714285714285
Delta,2022,2,17.83,26.31714285714286,89.82857142857142
Delta,2022,3,53.71,23.25,77.81857142857143
Delta,2022,4,31.509999999999998,22.694285714285716,76.72714285714287
Delta,2022,5,0.02,22.761428571428574,73.66571428571429
Delta,2022,6,3.4,26.292857142857144,81.41857142857144
Delta,2022,7,1.45,27.31142857142857,87.1842857142857
Delta,2022,8,1.96,27.632857142857144,86.46428571428571
Delta,2022,9,36.42,26.797142857142855,89.77428571428571
Delta,2022,10,32.2,26.864285714285717,90.67428571428572
Delta,2022,11,7.24,27.307142857142857,89.68571428571428
Delta,2022,12,8.82,27.472857142857144,89.34285714285714
Delta,2022,13,10.91,27.34857142857143,88.60571428571428
Delta,2022,14,72.64,26.990000000000002,88.91
Delta,2022,15,14.850000000000001,26.45,89.86142857142856
Delta,2022,16,42.78,26.37,90.52285714285713
Delta,2022,17,133.28,26.305714285714284,91.87714285714286
Delta,2022,18,32.61,26.417142857142856,91.96857142857142
Delta,2022,19,31.13,26.740000000000002,91.89285714285714
Delta,2022,20,80.76,26.40142857142857,92.70714285714287
Delta,2022,21,46.67,25.608571428571427,91.00285714285714
Delta,2022,22,117.67,25.95,93.07285714285715
Delta,2022,23,189.68,25.512857142857143,93.02142857142857
Delta,2022,24,28.81,25.262857142857143,92.95285714285716
Delta,2022,25,26.490000000000002,25.015714285714285,93.83142857142856
Delta,2022,26,43.82,25.259999999999998,92.60857142857142
Delta,2022,27,76.44,25.17571428571429,93.12285714285714
Delta,2022,28,9.36,24.928571428571427,90.16999999999999
Delta,2022,29,24.53,24.648571428571426,88.16
Delta,2022,30,68.05,24.648571428571426,92.72857142857143
Delta,2022,31,6.09,24.56142857142857,87.72857142857143
Delta,2022,32,82.19,24.601428571428574,92.2
Delta,2022,33,12.05,24.724285714285713,88.79857142857144
Delta,2022,34,59.87,24.545714285714286,90.85714285714286
Delta,2022,35,17.82,25.16857142857143,89.30857142857143
Delta,2022,36,27.740000000000002,25.314285714285713,89.41714285714285
Delta,2022,37,63.46,25.22714285714286,90.91428571428571
Delta,2022,38,125.74000000000001,24.98857142857143,92.30285714285715
Delta,2022,39,104.36,24.49857142857143,92.86999999999999
Delta,2022,40,40.5,25.34857142857143,90.60142857142857
Delta,2022,41,66.04,25.58857142857143,91.20857142857143
Delta,2022,42,25.52,26.224285714285713,90.48142857142857
Delta,2022,43,12.82,26.685714285714287,88.11142857142856
Delta,2022,44,64.72,26.59714285714286,89.39571428571428
Delta,2022,45,12.9,26.68285714285714,88.24571428571429
Delta,2022,46,9.08,26.414285714285715,87.77571428571427
Delta,2022,47,3.4699999999999998,26.689999999999998,85.54714285714286
Delta,2022,48,13.12,26.51571428571429,87.65428571428572
Delta,2022,49,0.19,26.021428571428572,83.94142857142857
Delta,2022,50,58.28,26.198571428571427,89.33571428571429
Delta,2022,51,0.01,23.592857142857145,77.00285714285714
Delta,2022,52,0.0,23.46,74.58714285714287
Delta,2023,1,6.66,25.09,79.36857142857141
Delta,2023,2,0.0,23.717142857142857,74.43285714285715
Delta,2023,3,3.2,26.229999999999997,82.99142857142859
Delta,2023,4,8.52,26.467142857142857,89.81857142857143
Delta,2023,5,3.34,26.56857142857143,89.27714285714286
Delta,2023,6,4.88,27.514285714285712,84.33142857142856
Delta,2023,7,0.0,24.23428571428571,73.14
Delta,2023,8,46.33,26.692857142857143,86.63285714285715
Delta,2023,9,22.88,26.75,90.99714285714286
Delta,2023,10,42.99,26.95,88.5442857142857
Delta,2023,11,52.84,26.354285714285712,88.48
Delta,2023,12,37.65,26.245714285714286,87.64285714285714
Delta,2023,13,16.51,26.777142857142856,87.34285714285714
Delta,2023,14,56.9,26.675714285714285,90.99571428571429
Delta,2023,15,19.68,26.927142857142858,90.60285714285715
Delta,2023,16,19.919999999999998,27.169999999999998,89.47857142857143
Delta,2023,17,50.47,26.535714285714285,89.92857142857143
Delta,2023,18,13.28,26.41857142857143,89.65285714285713
Delta,2023,19,27.16,27.139999999999997,90.69428571428571
Delta,2023,20,53.99,27.041428571428572,92.02142857142857
Delta,2023,21,32.629999999999995,26.885714285714283,92.17428571428572
Delta,2023,22,32.120000000000005,26.41,92.39714285714285
Delta,2023,23,158.74,25.72142857142857,93.19857142857143
Delta,2023,24,48.86,25.954285714285714,90.99857142857142
Delta,2023,25,60.39,25.58142857142857,91.40428571428572
Delta,2023,26,51.87,25.201428571428572,93.07285714285715
Delta,2023,27,71.3,25.60571428571429,91.9557142857143
Delta,2023,28,33.059999999999995,25.94142857142857,91.27428571428571
Delta,2023,29,49.519999999999996,25.74142857142857,93.34142857142857
Delta,2023,30,84.26,25.382857142857144,92.59571428571428
Delta,2023,31,11.58,25.351428571428574,90.37857142857142
Delta,2023,32,25.36,25.461428571428574,90.72285714285715
Delta,2023,33,23.14,25.44857142857143,92.44428571428571
Delta,2023,34,17.31,25.65857142857143,92.2
Delta,2023,35,71.32,25.45285714285714,92.17714285714285
Delta,2023,36,62.84,25.618571428571432,91.90285714285714
Delta,2023,37,56.19,25.650000000000002,92.86
Delta,2023,38,58.46,25.958571428571428,91.60714285714286
Delta,2023,39,58.01,26.26571428571429,91.71000000000001
Delta,2023,40,60.05,26.415714285714284,90.81857142857143
Delta,2023,41,72.58,26.05857142857143,92.52571428571427
Delta,2023,42,35.86,26.034285714285716,92.14714285714285
Delta,2023,43,5.779999999999999,26.314285714285713,90.80571428571429
Delta,2023,44,104.08,26.382857142857144,91.92142857142858
Delta,2023,45,31.49,26.708571428571428,92.06857142857143
Delta,2023,46,24.779999999999998,26.85571428571429,89.62428571428572
Delta,2023,47,19.03,26.424285714285713,91.24
Delta,2023,48,17.49,26.96857142857143,88.90142857142857
Delta,2023,49,0.68,27.162857142857142,86.89
Delta,2023,50,0.01,25.364285714285717,77.30857142857143
Delta,2023,51,0.09000000000000001,26.985714285714288,82.98571428571428
Delta,2023,52,0.01,26.389999999999997,75.27428571428572
Delta,2024,1,3.36,27.784285714285716,85.49571428571429
Delta,2024,2,3.97,27.83857142857143,84.05857142857143
Delta,2024,3,0.05,25.415714285714284,71.78285714285714
Delta,2024,4,17.479999999999997,25.66142857142857,76.43142857142857
Delta,2024,5,0.0,26.195714285714285,79.02571428571427
Delta,2024,6,0.02,25.985714285714288,74.77857142857144
Delta,2024,7,0.39,28.521428571428572,85.41285714285713
Delta,2024,8,23.06,27.867142857142856,85.82142857142857
Delta,2024,9,0.63,27.83857142857143,87.56000000000002
Delta,2024,10,5.03,27.69142857142857,88.33857142857143
Delta,2024,11,3.69,28.164285714285715,87.78142857142858
Delta,2024,12,13.12,28.187142857142856,88.02428571428571
Delta,2024,13,7.71,27.997142857142858,89.33285714285715
Delta,2024,14,16.43,27.90142857142857,88.45142857142856
Delta,2024,15,38.5,27.454285714285714,89.92
Delta,2024,16,14.23,27.76571428571429,90.49428571428572
Delta,2024,17,60.53,27.737142857142857,91.13857142857144
Delta,2024,18,105.80000000000001,27.609999999999996,91.60428571428572
Delta,2024,19,7.129999999999999,27.63714285714286,90.26285714285714
Delta,2024,20,71.21000000000001,27.189999999999998,91.76714285714286
Delta,2024,21,77.42,27.131428571428568,90.42142857142858
Delta,2024,22,40.75,27.10571428571429,91.73285714285714
Delta,2024,23,41.02,26.625714285714285,91.38571428571429
Delta,2024,24,37.2,26.52285714285714,90.60142857142857
Delta,2024,25,146.21,26.454285714285714,90.94285714285715
Delta,2024,26,68.85,25.90285714285714,91.62285714285714
Delta,2024,27,104.25,25.678571428571427,92.25428571428571
Delta,2024,28,35.099999999999994,25.497142857142855,91.18857142857142
Delta,2024,29,80.95,25.574285714285715,91.73
Delta,2024,30,15.07,25.62142857142857,89.45714285714287
Delta,2024,31,22.07,25.484285714285715,88.62571428571428
Delta,2024,32,4.37,25.502857142857145,87.98
Delta,2024,33,11.02,25.57,89.09
Delta,2024,34,48.83,25.357142857142858,91.64571428571428
Delta,2024,35,32.809999999999995,25.602857142857143,89.63857142857144
Delta,2024,36,44.92,25.622857142857146,89.44857142857143
Delta,2024,37,83.67,25.708571428571428,91.55999999999999
Delta,2024,38,48.0,25.87142857142857,90.75428571428571
Delta,2024,39,40.2,25.967142857142854,88.71285714285715
Delta,2024,40,78.41,25.82857142857143,91.01428571428572
Delta,2024,41,37.01,25.675714285714285,91.43714285714285
Delta,2024,42,45.06,25.895714285714288,90.57714285714285
Delta,2024,43,76.22,26.384285714285713,91.76857142857143
Delta,2024,44,87.56,26.982857142857142,88.91142857142857
Delta,2024,45,13.610000000000001,26.551428571428573,88.60142857142857
Delta,2024,46,1.8599999999999999,27.178571428571427,85.63
Delta,2024,47,4.56,26.957142857142856,84.24857142857142
Delta,2024,48,3.08,25.85571428571429,79.11857142857143
Delta,2024,49,0.05,26.332857142857144,81.87285714285714
Delta,2024,50,0.1,26.057142857142857,79.52714285714286
Delta,2024,51,0.01,24.544285714285714,68.81857142857143
Delta,2024,52,0.0,26.324285714285715,82.85000000000001
Delta,2025,1,0.0,27.37857142857143,85.56857142857143
Delta,2025,2,0.0,26.167142857142856,77.85142857142857
Delta,2025,3,0.05,26.71857142857143,85.2242857142857
Delta,2025,4,0.47000000000000003,26.78,86.84285714285714
Delta,2025,5,1.67,27.232857142857142,84.43571428571428
Delta,2025,6,1.49,27.645714285714288,86.61142857142856
Delta,2025,7,0.02,27.898571428571426,84.91285714285713
Delta,2025,8,44.13,27.24285714285714,87.41714285714285
Delta,2025,9,22.22,27.472857142857144,87.07285714285715
Delta,2025,10,49.49,28.22142857142857,85.26857142857143
Delta,2025,11,29.11,27.77857142857143,88.10857142857142
Delta,2025,12,20.849999999999998,27.212857142857143,88.16428571428571
Delta,2025,13,3.08,27.922857142857143,85.74571428571429
Delta,2025,14,21.169999999999998,27.695714285714285,87.71571428571428
Delta,2025,15,86.83,27.37714285714286,90.37428571428572
Delta,2025,16,13.96,27.54,89.93571428571428
Delta,2025,17,42.510000000000005,27.16857142857143,90.08142857142857
Delta,2025,18,41.86,26.525714285714287,91.03571428571429
Delta,2025,19,25.4,27.141428571428573,88.47428571428573
Delta,2025,20,20.93,26.587142857142855,90.96000000000001
Delta,2025,21,33.74,26.650000000000002,90.54285714285713
Delta,2025,22,114.95,26.53142857142857,90.75285714285714
Delta,2025,23,115.46000000000001,26.397142857142857,90.56428571428572
Delta,2025,24,40.99,26.292857142857144,91.35714285714286
Delta,2025,25,78.2,25.80857142857143,90.50571428571428
Delta,2025,26,127.82000000000001,25.638571428571428,93.12571428571428
Delta,2025,27,139.7,25.25142857142857,92.96000000000001
Delta,2025,28,58.13,24.972857142857144,92.42
Delta,2025,29,31.33,24.96,89.42999999999999
Delta,2025,30,46.59,24.698571428571427,91.62714285714286
Delta,2025,31,50.519999999999996,24.87,91.05285714285715
Delta,2025,32,96.88,24.56714285714286,92.14714285714285
Delta,2025,33,12.459999999999999,24.582857142857144,89.38285714285715
Delta,2025,34,4.09,24.755714285714284,88.83571428571429
Delta,2025,35,14.28,24.701428571428572,88.98
Delta,2025,36,3.85,25.178571428571427,88.02428571428571
Delta,2025,37,51.26,25.104285714285712,91.29714285714286
Delta,2025,38,101.03999999999999,25.252857142857145,91.11
Delta,2025,39,24.759999999999998,25.192857142857143,91.3157142857143
Delta,2025,40,55.6,25.04,92.19285714285715
Delta,2025,41,35.06,25.59857142857143,90.01285714285714
Delta,2025,42,49.54,25.72,90.19285714285715
Delta,2025,43,30.01,26.110000000000003,90.83285714285715
Delta,2025,44,86.16,25.981428571428573,91.70142857142856
Delta,2025,45,66.50999999999999,26.01142857142857,90.98857142857142
Delta,2025,46,39.48,26.73428571428571,88.74714285714286
Delta,2025,47,5.43,27.044285714285714,86.17
Delta,2025,48,7.88,27.29714285714286,86.78
Delta,2025,49,57.09,26.645714285714288,91.03999999999999
Delta,2025,50,13.53,26.444285714285716,89.58000000000001
Delta,2025,51,5.77,26.494285714285716,89.17142857142858
Delta,2025,52,0.26,26.997142857142855,87.68571428571428
Delta,2026,1,0.02,26.930000000000003,87.74666666666667
Ebonyi,2020,53,0.01,26.813333333333333,80.09666666666668
Ebonyi,2021,1,2.62,28.027142857142856,74.86571428571428
Ebonyi,2021,2,0.03,27.794285714285714,65.31142857142858
Ebonyi,2021,3,0.0,26.77857142857143,53.38285714285714
Ebonyi,2021,4,0.19,27.50714285714286,61.54857142857143
Ebonyi,2021,5,0.02,27.99285714285714,58.14142857142857
Ebonyi,2021,6,0.88,28.704285714285714,64.13857142857142
Ebonyi,2021,7,0.09,27.681428571428572,48.80142857142857
Ebonyi,2021,8,0.75,28.184285714285714,65.55857142857143
Ebonyi,2021,9,0.37,29.27857142857143,66.1557142857143
Ebonyi,2021,10,16.2,28.254285714285714,77.38571428571429
Ebonyi,2021,11,1.34,26.580000000000002,79.83285714285715
Ebonyi,2021,12,20.23,27.25142857142857,76.96285714285715
Ebonyi,2021,13,0.04,28.192857142857143,65.39142857142858
Ebonyi,2021,14,42.6,27.707142857142856,81.52285714285713
Ebonyi,2021,15,27.959999999999997,27.072857142857142,82.54285714285713
Ebonyi,2021,16,8.02,27.56857142857143,81.16
Ebonyi,2021,17,6.609999999999999,27.53,82.14428571428572
Ebonyi,2021,18,13.23,26.537142857142857,82.84285714285714
Ebonyi,2021,19,11.57,27.444285714285716,80.81428571428572
Ebonyi,2021,20,10.86,27.3,81.71714285714286
Ebonyi,2021,21,10.629999999999999,27.768571428571427,81.85142857142857
Ebonyi,2021,22,41.22,26.395714285714288,85.84857142857143
Ebonyi,2021,23,32.24,26.994285714285716,83.26857142857143
Ebonyi,2021,24,18.18,26.208571428571428,86.16
Ebonyi,2021,25,53.51,25.177142857142858,89.23571428571428
Ebonyi,2021,26,38.519999999999996,25.162857142857145,88.22857142857143
Ebonyi,2021,27,22.21,25.33857142857143,87.58000000000001
Ebonyi,2021,28,19.44,25.334285714285716,87.88714285714286
Ebonyi,2021,29,6.86,25.66,85.33142857142857
Ebonyi,2021,30,8.3,25.509999999999998,82.32000000000001
Ebonyi,2021,31,26.71,25.314285714285713,86.8442857142857
Ebonyi,2021,32,52.08,25.427142857142858,86.87428571428572
Ebonyi,2021,33,30.31,24.994285714285716,88.55142857142857
Ebonyi,2021,34,18.9,25.557142857142857,87.73142857142857
Ebonyi,2021,35,31.87,25.551428571428573,87.71428571428571
Ebonyi,2021,36,24.55,25.745714285714286,87.32571428571428
Ebonyi,2021,37,19.85,25.654285714285717,86.26285714285714
Ebonyi,2021,38,36.78,25.201428571428572,87.75142857142858
Ebonyi,2021,39,14.49,25.669999999999998,87.92857142857143
Ebonyi,2021,40,29.41,26.02857142857143,88.16428571428571
Ebonyi,2021,41,10.9,25.914285714285715,88.62571428571428
Ebonyi,2021,42,23.2,25.75857142857143,87.09714285714287
Ebonyi,2021,43,7.27,26.252857142857145,84.99
Ebonyi,2021,44,14.77,25.881428571428575,87.53142857142858
Ebonyi,2021,45,7.3,26.617142857142856,83.71571428571428
Ebonyi,2021,46,7.08,27.900000000000002,76.89285714285714
Ebonyi,2021,47,3.55,27.68,70.26142857142857
Ebonyi,2021,48,0.44000000000000006,27.81142857142857,57.699999999999996
Ebonyi,2021,49,0.12,27.62,53.535714285714285
Ebonyi,2021,50,0.38,26.535714285714285,48.14857142857143
Ebonyi,2021,51,1.2999999999999998,27.310000000000002,46.027142857142856
Ebonyi,2021,52,5.48,26.734285714285715,51.042857142857144
Ebonyi,2022,1,5.109999999999999,27.424285714285713,51.952857142857134
Ebonyi,2022,2,2.4699999999999998,28.03142857142857,61.74285714285714
Ebonyi,2022,3,4.7700000000000005,25.812857142857144,43.458571428571425
Ebonyi,2022,4,0.04,26.06,37.145714285714284
Ebonyi,2022,5,0.38,25.744285714285716,34.497142857142855
Ebonyi,2022,6,0.1,27.618571428571425,38.57714285714285
Ebonyi,2022,7,0.12,29.34714285714286,47.30571428571428
Ebonyi,2022,8,0.08,28.814285714285713,39.401428571428575
Ebonyi,2022,9,7.54,29.197142857142858,68.53285714285714
Ebonyi,2022,10,27.240000000000002,28.174285714285713,77.44714285714285
Ebonyi,2022,11,0.26,28.75714285714286,70.46000000000001
Ebonyi,2022,12,1.87,29.57857142857143,70.64857142857143
Ebonyi,2022,13,3.12,30.082857142857144,61.05428571428571
Ebonyi,2022,14,12.96,29.381428571428568,70.27285714285715
Ebonyi,2022,15,10.68,28.337142857142858,73.50285714285714
Ebonyi,2022,16,31.68,27.667142857142856,80.07000000000001
Ebonyi,2022,17,19.28,26.835714285714285,83.05999999999999
Ebonyi,2022,18,6.7700000000000005,27.240000000000002,82.17999999999999
Ebonyi,2022,19,10.16,27.41142857142857,83.43999999999998
Ebonyi,2022,20,20.19,27.262857142857143,82.92142857142858
Ebonyi,2022,21,16.68,26.771428571428572,81.37428571428572
Ebonyi,2022,22,22.9,26.382857142857144,86.33857142857143
Ebonyi,2022,23,29.63,26.22142857142857,84.35714285714286
Ebonyi,2022,24,10.55,25.85571428571429,85.40428571428572
Ebonyi,2022,25,18.54,25.455714285714286,87.67
Ebonyi,2022,26,21.32,25.624285714285715,85.16428571428571
Ebonyi,2022,27,45.64,25.66857142857143,87.71571428571428
Ebonyi,2022,28,12.67,25.865714285714287,85.02285714285713
Ebonyi,2022,29,22.99,25.61285714285714,84.38857142857144
Ebonyi,2022,30,62.38,25.074285714285715,88.62
Ebonyi,2022,31,48.49,25.298571428571428,86.03999999999999
Ebonyi,2022,32,72.29,25.268571428571427,89.10714285714286
Ebonyi,2022,33,16.35,25.12,86.34857142857142
Ebonyi,2022,34,69.1,24.851428571428574,88.11
Ebonyi,2022,35,83.81,25.33857142857143,86.39142857142858
Ebonyi,2022,36,131.49,25.205714285714286,89.21285714285715
Ebonyi,2022,37,27.98,25.32857142857143,88.61285714285714
Ebonyi,2022,38,74.56,25.150000000000002,88.28285714285714
Ebonyi,2022,39,50.3,24.81714285714286,88.35428571428572
Ebonyi,2022,40,41.14,25.20285714285714,87.66428571428571
Ebonyi,2022,41,19.119999999999997,25.68285714285714,86.65857142857143
Ebonyi,2022,42,4.5,25.824285714285715,86.37428571428572
Ebonyi,2022,43,13.5,26.01571428571429,82.03
Ebonyi,2022,44,4.08,26.082857142857144,76.14142857142858
Ebonyi,2022,45,1.62,27.132857142857144,75.19857142857143
Ebonyi,2022,46,0.8699999999999999,26.434285714285714,70.13857142857144
Ebonyi,2022,47,0.07,26.21142857142857,64.04571428571428
Ebonyi,2022,48,0.26,26.90285714285714,65.2
Ebonyi,2022,49,0.21,26.457142857142856,63.15857142857143
Ebonyi,2022,50,1.6,26.102857142857143,66.31142857142858
Ebonyi,2022,51,0.0,24.094285714285714,53.92142857142857
Ebonyi,2022,52,0.0,24.93285714285714,51.71
Ebonyi,2023,1,0.03,26.084285714285716,55.72857142857142
Ebonyi,2023,2,0.0,25.565714285714286,50.18714285714286
Ebonyi,2023,3,0.02,27.701428571428572,50.208571428571425
Ebonyi,2023,4,1.05,28.784285714285716,62.23285714285714
Ebonyi,2023,5,1.17,28.145714285714288,71.78428571428572
Ebonyi,2023,6,1.72,28.664285714285715,51.36142857142857
Ebonyi,2023,7,0.0,27.057142857142857,37.00571428571429
Ebonyi,2023,8,1.83,29.295714285714286,55.22428571428571
Ebonyi,2023,9,7.58,28.69,72.21714285714286
Ebonyi,2023,10,9.04,28.495714285714286,74.5657142857143
Ebonyi,2023,11,4.45,27.635714285714283,73.76142857142858
Ebonyi,2023,12,6.24,27.475714285714282,74.14428571428572
Ebonyi,2023,13,5.34,28.611428571428572,70.29428571428572
Ebonyi,2023,14,13.78,28.65142857142857,74.08142857142856
Ebonyi,2023,15,9.959999999999999,28.310000000000002,77.74142857142859
Ebonyi,2023,16,6.109999999999999,28.284285714285716,77.82000000000001
Ebonyi,2023,17,6.76,28.481428571428573,74.13857142857144
Ebonyi,2023,18,6.4,28.094285714285714,74.90714285714286
Ebonyi,2023,19,5.5600000000000005,29.204285714285714,72.83857142857143
Ebonyi,2023,20,17.85,28.372857142857146,79.39999999999999
Ebonyi,2023,21,7.1,28.224285714285713,79.46857142857142
Ebonyi,2023,22,22.36,27.687142857142856,80.10857142857142
Ebonyi,2023,23,89.12,26.141428571428573,88.30857142857143
Ebonyi,2023,24,20.5,26.35571428571429,85.10714285714286
Ebonyi,2023,25,27.95,25.641428571428573,88.46428571428571
Ebonyi,2023,26,75.32,25.548571428571428,89.82428571428571
Ebonyi,2023,27,36.82,25.934285714285714,87.58285714285715
Ebonyi,2023,28,15.9,26.39428571428571,85.77142857142857
Ebonyi,2023,29,18.16,26.25857142857143,88.94714285714285
Ebonyi,2023,30,33.6,26.017142857142858,88.12714285714286
Ebonyi,2023,31,4.41,26.009999999999998,86.41428571428571
Ebonyi,2023,32,23.4,26.03,86.15142857142857
Ebonyi,2023,33,16.99,26.385714285714283,84.71857142857142
Ebonyi,2023,34,21.970000000000002,26.40142857142857,86.05285714285715
Ebonyi,2023,35,26.27,26.04,86.59142857142857
Ebonyi,2023,36,48.260000000000005,26.060000000000002,86.42857142857143
Ebonyi,2023,37,15.22,26.141428571428573,87.91428571428571
Ebonyi,2023,38,15.46,26.05857142857143,86.63714285714286
Ebonyi,2023,39,13.05,26.891428571428573,85.28857142857143
Ebonyi,2023,40,11.75,26.372857142857146,87.14714285714285
Ebonyi,2023,41,26.7,26.344285714285714,86.33
Ebonyi,2023,42,72.44,26.851428571428574,85.17142857142858
Ebonyi,2023,43,11.12,26.791428571428572,86.33857142857143
Ebonyi,2023,44,17.0,26.52285714285714,86.34571428571428
Ebonyi,2023,45,11.13,26.685714285714287,86.81285714285715
Ebonyi,2023,46,3.39,26.845714285714283,80.7242857142857
Ebonyi,2023,47,6.44,26.792857142857144,80.49857142857142
Ebonyi,2023,48,1.2,27.987142857142857,76.22
Ebonyi,2023,49,0.03,28.62142857142857,68.31142857142858
Ebonyi,2023,50,0.28,28.07857142857143,42.84285714285714
Ebonyi,2023,51,0.0,29.461428571428574,48.589999999999996
Ebonyi,2023,52,0.0,28.46,38.69571428571429
Ebonyi,2024,1,0.01,29.658571428571427,50.901428571428575
Ebonyi,2024,2,0.0,28.404285714285713,30.755714285714284
Ebonyi,2024,3,0.0,26.985714285714288,26.824285714285715
Ebonyi,2024,4,0.04,28.104285714285712,33.23571428571429
Ebonyi,2024,5,0.0,29.365714285714287,31.66857142857143
Ebonyi,2024,6,0.0,29.245714285714286,37.472857142857144
Ebonyi,2024,7,0.0,31.094285714285714,48.18285714285714
Ebonyi,2024,8,1.1199999999999999,31.118571428571425,52.57857142857143
Ebonyi,2024,9,3.9399999999999995,30.708571428571428,63.56857142857143
